title,image,description
"Graydon Carter, la vie après « Vanity Fair »",https://img.lemde.fr/2019/11/26/747/175/2385/1590/110/74/60/0/ce57347_CfBOY2w80yUAgCNlkQt7qnZH.jpg,"Pendant vingt-cinq ans, il a régné sur le mensuel américain, apposant avec succès sa marque de fabrique. A 70 ans, le patron de presse crée « Air Mail », une newsletter hebdomadaire qui réunit une bonne partie de ses collaborateurs."
Militaires tués au Mali : « Charlie Hebdo » se dit « conscient de l’importance du travail effectué par les soldats »,https://img.lemde.fr/2019/12/01/0/2/2830/1887/110/74/60/0/4e69b4c_5141635-01-06.jpg,"Des dessins publiés par l’hebdomadaire ont indigné le chef d’état-major de l’armée de terre. Riss, le directeur de « Charlie Hebdo », assure qu’ils « n’avaient pas pour but de douter du courage » des militaires français."
Militaires tués au Mali : la « peine immense » de l’armée de terre causée par des caricatures de « Charlie Hebdo »,https://img.lemde.fr/2019/12/01/2/0/6000/4000/110/74/60/0/e02a122_-T5x5T7ObksiHDXcua9xVPI4.jpg,Les dessins publiés dans le journal satirique détournent les slogans de la dernière campagne de recrutement de l’armée de terre en mettant en scène des cercueils honorés par Emmanuel Macron.
"« The Irishman » sur Netflix, symbole d’un cinéma mondial en péril",https://img.lemde.fr/2019/11/25/0/0/3499/2333/110/74/60/0/4fc679d_FW1_FILM-IRISHMAN-MAFIA_1125_1B.JPG,"Editorial. Alors que le dernier film de Scorsese sera invisble en salle en France, la loi sur l’audiovisuel doit adapter notre système au phénomène inéluctable de l’irruption des plates-formes de streaming."
[Appel à témoignages fermé] Vous n’écoutez plus la radio ? Dites-nous pourquoi,https://img.lemde.fr/2019/09/06/0/0/4320/2880/110/74/60/0/5d55e63_e51b3HVSWiCQG44rHbRRWZeK.jpg,"Podcasts, radios en ligne, streaming musical… Les nouvelles pratiques d’écoute se développent de plus en plus, tandis que l’audience de la radio dite « linéaire » diminue."
Canal+ et BeIN Sports décrochent les droits de diffusion de la Ligue des champions,https://img.lemde.fr/2019/11/30/0/0/2363/1575/110/74/60/0/4295fee_1sHM3ADnE_1ZZDvivwHGqYXn.jpg,"Les deux groupes de télévision payante ont raflé la compétition pour la période 2021-2024, au détriment de RMC et Mediapro. Ce dernier va porter plainte contre l’UEFA."
Grève à Radio France : « Il n’y a aucune ouverture de la part de la direction »,https://img.lemde.fr/2019/11/28/0/0/4032/2688/110/74/60/0/a77023a_5124752-01-06.jpg,"Au quatrième jour de mobilisation, le nombre de grévistes était faible et les discussions semblaient dans l’impasse."
« La littérature jeunesse est-elle de la “vraie” littérature ? »,https://img.lemde.fr/2019/11/04/0/0/5150/3433/110/74/60/0/01105fb_rpQ8GB5XJ1X-jNuT65_BheBn.jpg,"Alors que le Salon du livre et de la presse jeunesse de Montreuil a ouvert ses portes le 27 novembre, Guillaume Nail, président de la Charte des auteurs et illustrateurs jeunesse, s’insurge, dans une tribune au « Monde », contre le statut secondaire trop souvent attribué à cette littérature."
"Vidéo à la demande, publicité, quota de chanson française : le CSA veut améliorer la loi audiovisuelle",https://img.lemde.fr/2019/11/27/0/0/5568/3712/110/74/60/0/3483d28_WEnq2srztINgrpNdUuPPAaCt.jpg,Le Conseil supérieur de l’audiovisuel a rendu son avis mardi 26 novembre. Les chaînes de télévision privées se plaignent d’un texte jugé insuffisant.
Droits télé : M6 et TF1 vont diffuser l’Euro 2020 de football,https://img.lemde.fr/2019/11/27/0/0/4276/2851/110/74/60/0/064dab9_rRYeX1WktX6i8nU3JamGmbnJ.jpg,"Les deux chaînes privées vont diffuser en clair « les 23 meilleures affiches » de la compétition, qui se déroulera dans douze villes européennes."
Un conseil de déontologie journalistique sera créé en décembre,https://img.lemde.fr/2019/11/25/0/0/5476/3651/110/74/60/0/060a90b_jPrWDV-k3TuNP6fViWl37PvJ.jpg,La création d’une telle instance fait débat depuis des années. Un de ses objectifs est notamment de répondre à l’énorme défiance envers les médias.
"Polanski boycotté, pièce annulée, conférences empêchées : « Il faut résister aux nouveaux censeurs »",https://img.lemde.fr/2019/11/25/155/0/4799/3199/110/74/60/0/303898a_-gehgUPexud9wbSvw-1y1kp6.jpg,"La romancière Belinda Cannone rappelle qu’Internet, où éclosent des procureurs de tout poil, ne saurait tenir lieu de tribunal."
Réforme des retraites : six questions sur le système par points au cœur des inquiétudes,https://img.lemde.fr/2019/12/10/0/0/5899/3933/110/74/60/0/e097edd__fuuk8PTHyUBtWV5EK2Oq6Fc.jpg,Le passage à un mode de calcul des retraites par points dans le régime universel voulu par le gouvernement suscite de nombreuses interrogations.
La maternelle dès 3 ans en débat : le modèle français est-il efficace et exportable ?,https://img.lemde.fr/2019/11/13/0/0/4000/2666/110/74/60/0/9975f6f_TzaD_pjIO8f0hHiZgH-s6AYu.jpg,"Dans le cadre du Monde Festival Montréal, Christa Japel, Pauline Marois, Pascale Garnier et Jean-Michel Blanquer ont débattu des leçons à tirer du modèle scolaire français."
Retraites : « La question de la santé est un enjeu essentiel pour bâtir un système équitable »,https://img.lemde.fr/2019/12/17/0/0/5184/3456/110/74/60/0/b1cc827_fP4oOU0y5qhJhp2oRuMt1IfM.jpg,"Les inégalités sociales, la pénibilité au travail et les conditions d’habitat, qui ont un impact sur la santé, doivent êtres prises en compte dans le débat sur les retraites, estime l’épidémiologiste Thierry Lang, dans une tribune au « Monde »."
"Pendant la grève et après, marchons !",,Les politiques d’aménagement des territoires urbains favorisent désormais la marche. Une stratégie qui commence à montrer des résultats sur des indicateurs de santé.
"« Islamo-gauchisme », l’oxymore disqualifiant",https://img.lemde.fr/2019/12/17/0/0/4848/3232/110/74/60/0/0a39723_00V3S9Nfnl36ygu2HxzyNorI.jpg,"Apparu dans les années 2000 ce qualificatif utilisé d’abord par la droite puis par une partie de la gauche républicaine fait florès, traduisant l’extrême polarisation du débat sur la place et la visibilité de l’islam en France."
"« Une retraite tardive, c’est un corps qui s’abîme »",https://img.lemde.fr/2019/12/18/2/0/5000/3333/110/74/60/0/f438064_cN2rs-FQEngrBdB54lxwKkJy.JPG,"Dans une tribune au « Monde », les médecins Françoise Sivignon et Alfred Spira regrettent que les données d’espérance de vie en bonne santé ne soient pas prises en compte dans le projet de réforme des retraites."
"Abus sexuels dans l’Eglise : la levée du secret pontifical, une mesure symbolique aux effets incertains",https://img.lemde.fr/2019/12/18/22/0/2030/1353/110/74/60/0/3016d7c_gl1o0mssApupQXbjVSDtWeSl.jpg,"Un décret du pape François, publié mardi, abolit ce secret pour « les plaintes, les procédures et les décisions » internes concernant les violences sexuelles commises par des clercs."
"Blocages, affrontements… Vives tensions à Saint-Martin à propos d’un plan prévoyant de nouvelles zones non constructibles",https://img.lemde.fr/2019/12/17/0/40/2419/1613/110/74/60/0/c6e8086_0IRjay5syiAjWWsmxkuQDH8-.jpg,La mobilisation contre le plan de prévention des risques naturels paralyse la collectivité caribéenne depuis le 12 décembre.
"A Lyon, un internaute d’extrême droite condamné à six mois de prison avec sursis pour injures racistes et sexistes",https://img.lemde.fr/2018/07/19/323/738/2790/1860/110/74/60/0/65aa6b8_25661-g717m1.44yuk.jpg,"Sylvain C. faisait partie des milliers d’internautes ayant harcelé la journaliste Julie Hainaut, dans le sillage du site néonazi Démocratie Participative, dont le tenancier court toujours."
Jean-Paul Delevoye avait déclaré son cumul de fonctions à la HATVP dès octobre 2017,https://img.lemde.fr/2019/12/11/700/988/1998/1332/110/74/60/0/a23a0d1_8j0sDzji5itmmNq4pquKJW1K.jpg,"Matignon se défend de tout « manquement » concernant le cumul de rémunérations pratiqué par l’ancien haut-commissaire à la réforme des retraites. Selon nos informations, celui-ci l’avait pourtant signalé dès 2017."
Les propositions-chocs pour féminiser les directions des entreprises,https://img.lemde.fr/2019/12/17/74/0/4535/3023/110/74/60/0/4c5a647_AMO50eH7ZBHqdiD-yDi6sany.jpg,"Un rapport du Haut Conseil à l’égalité entre les femmes et les hommes, remis mardi 17 décembre, recommande notamment d’instaurer des quotas de genre dans les instances de direction."
Le pape François lève le secret pontifical sur les abus sexuels au sein de l’Eglise catholique,https://img.lemde.fr/2019/12/15/0/0/2173/1449/110/74/60/0/a35e2ff_2a4260b7a79f46eabee2b48d0f753589-2a4260b7a79f46eabee2b48d0f753589-0.jpg,"Les informations sur les dénonciations, procès et verdicts concernant les agressions sexuelles dans l’Eglise seront davantage rendues publiques, a annoncé le Vatican mardi."
L’aspirine et le paracétamol ne seront plus en libre-service en pharmacie,https://img.lemde.fr/2019/10/23/0/4/4920/3280/110/74/60/0/838c1da_CMG-5lkyTZyzZYcVaOpcSlT-.jpg,"L’agence du médicament veut limiter les risques causés par des cas de surdosage de ces produits disponibles sans ordonnance, comme le Doliprane, Advil ou l’aspirine."
Réforme des retraites : les syndicats enseignants maintiennent la pression après des réunions bilatérales,https://img.lemde.fr/2019/12/13/0/0/3417/2278/110/74/60/0/f6b75e4_5217928-01-06.jpg,"Le 13 décembre, Jean-Michel Blanquer a ouvert des négociations qui devraient se poursuivre jusqu’en juin 2020. Les syndicats, reçus lors d’une série de rencontres bilatérales, maintiennent leur appel à la grève pour le 17 décembre."
Violences conjugales : comment la droite a coupé l’herbe sous le pied de la majorité,https://img.lemde.fr/2019/11/19/0/1/5313/3542/110/74/60/0/596ee0a_MeJRMmJkxVGGQxpWH86CZ5aL.jpg,"Le député LR du Lot Aurélien Pradié avait obtenu le soutien du gouvernement qui a engagé la procédure accélérée sur son texte, qui devrait être définitivement adopté mercredi."
Violences conjugales : ce que contient la première loi,https://img.lemde.fr/2019/12/17/3/0/5900/3933/110/74/60/0/d5221c5_VKMzDckLMvf9NoKrE8FT17g-.jpg,"Défendue en parallèle du Grenelle, la proposition de loi du député LR Aurélien Pradié doit être définitivement adopté au Sénat mercredi."
« Enseignants et chercheurs en éducation : un mariage impossible ? »,https://img.lemde.fr/2019/10/28/0/0/2400/1600/110/74/60/0/74651e0_GhZ2el0mAM2YA706HLw5aBZq.jpg,"« Pourquoi les politiques éducatives prescrivent-elles aux enseignants de mobiliser les résultats de la recherche, et comment les mettre en pratique dans la classe ? » La question est posée par Marie Gaussel, chargée d’étude et de recherche à l’Institut français de l’éducation."
Réforme du lycée : de l’évaluation « sanction » à l’évaluation « séduction » ?,https://img.lemde.fr/2019/12/13/0/0/5568/3712/110/74/60/0/ee55cca_VoaLvTA4H2bQaz0XY9DH9V8D.jpg,"Avec la réforme du lycée, des enseignants « pourraient éviter de noter sévèrement en première pour ne pas tarir le futur vivier d’élèves suivant leur spécialité en terminale », estime le professeur de sciences économiques et sociales Claude Garcia."
Précarité étudiante : « Les week-ends sont longs quand on ne sort pas de son studio »,https://img.lemde.fr/2019/11/26/526/471/3202/2135/110/74/60/0/c100869_Amk394GLAyNHDapXNYcqyZJ_.jpg,"L’ensemble des syndicats étudiants appellent à la mobilisation le 26 novembre contre la précarité après qu’un étudiant, Anas K., a tenté de s’immoler par le feu à Lyon pour dénoncer ses difficultés financières."
"« Les étudiants sont demandeurs d’une interdiction des écrans, pour éviter les tentations »",https://img.lemde.fr/2019/11/20/0/5/5118/3412/110/74/60/0/b449ffe__eAH-HYrrKMjvKNoJuDk5jOD.jpg,"Dans les universités et les grandes écoles, les ordinateurs et les téléphones incitent à la déconcentration, avec des activités sans rapport avec les cours, analyse Juliette Robert, doctorante à l’université d’Auvergne."
Pourquoi les enfants de prof réussissent mieux leurs études,https://img.lemde.fr/2019/11/06/303/475/3691/2461/110/74/60/0/2d411b6_A-5AVgB1H74vFAQ8pnaRmXZ2.jpg,"S’ils brillent souvent dans leurs parcours scolaires et universitaires, c’est notamment car ils développent un rapport particulier au savoir et à la gestion du temps."
L’œuf sans poule ni coq d’étudiantes biologistes,https://img.lemde.fr/2019/10/25/566/5/1994/1328/110/74/60/0/f5245a8_iVUV_snxNWFjcomuuAt3mZz4.jpg,"Tous les mois, un objet raconte un cursus. A l’Ecole de biologie industrielle, Sheryline Thavisouk et Philippine Soulères ont inventé un œuf végétal."
« Confronter le monde de la gestion à celui des climatologues » : les écoles de commerce au défi de la transition écologique,https://img.lemde.fr/2019/11/07/3/0/7360/4906/110/74/60/0/19ce8b7_u05M-ZzI9vbGl0bYgTesw6YO.jpg,"Depuis quinze ans, les enseignements en « responsabilité sociale et environnementale » ont fleuri dans les écoles de commerce, mais sans remise en cause des modèles productifs. Des enseignants tentent d’aller plus loin."
La mode à la recherche de ses galons universitaires,https://img.lemde.fr/2019/11/19/0/0/4752/3168/110/74/60/0/dc4436a_JekPqFo39HKz7SLj0rJ8PkBs.JPG,"Peu de formations, et peu de recherches spécifiques : le sujet a du mal à être considéré à la mesure de la tradition et du savoir-faire français."
"« Je comprends la colère de cette jeunesse et manifester est un droit, mais la violence, non »",https://img.lemde.fr/2019/11/20/516/0/5144/3423/110/74/60/0/e412cda_wKZEguPXweijzggbeh6Fb4gb.jpg,"Alors que des manifestants ont empêché violemment une conférence de François Hollande, le 12 novembre, à Lille, Jean-Christophe Camart a su jouer l’apaisement. Face à la précarité étudiante, ce président d’université défend les vertus émancipatrices de l’enseignement supérieur public."
Les écoles de commerce timidement investies dans la prévention du « management toxique »,https://img.lemde.fr/2019/11/20/623/0/3830/2545/110/74/60/0/adf5d9a_kTkgXmYMdeQk4ujtyrFgIr6r.jpg,"Stress, burn-out, harcèlement, violence… Autant de problématiques rarement abordées en formation initiale dans les écoles de management. Certaines commencent à se positionner sur ces sujets."
"Au Maroc, l’anglais s’affirme face à l’enseignement en français",https://img.lemde.fr/2019/11/20/0/0/3499/2333/110/74/60/0/735dae0_QLlm0OtGOq6P1zKcH_W2Rgh3.jpg,"Alors que de plus en plus de lycéens se tournent vers la langue de Shakespeare, les établissements anglophones se multiplient dans les grandes villes du royaume."
"Désuet pour les uns, crucial pour les autres : le conseil de classe à l’épreuve de la réforme du lycée",https://img.lemde.fr/2019/11/21/2/0/6000/4000/110/74/60/0/d892390_av2W5vHgI5iF020zaSCSNBF4.jpg,"Le rendez-vous traditionnel est discuté dans les établissements, car la réforme en cours transforme l’équilibre des classes et le calendrier de l’année."
"A l’université, des ateliers pour apaiser la « souffrance face à l’écrit »",https://img.lemde.fr/2019/11/21/0/0/5119/3413/110/74/60/0/733b3ca_conIcUZOvX98X7ZaOjKvxEEb.jpg,"A Nanterre, plus de trois cent étudiants de première année suivent un « atelier de langue française » obligatoire. Au programme : orthographe et travail sur le sens des textes."
